NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,NO_MESORREGIAO,CO_MESORREGIAO,NO_MICRORREGIAO,CO_MICRORREGIAO,NO_ENTIDADE,CO_ENTIDADE,QT_MAT_BAS,QT_MAT_INF,QT_MAT_FUND,QT_MAT_MED,QT_MAT_EJA,QT_MAT_ESP
Nordeste,2,Pernambuco,PE,26,Toritama,2615409,Agreste Pernambucano,2603,Alto Capibaribe,26009,CRECHE GABRYEL JORDAO ALVES DE CARVALHO E NATHAN GUILHERME JORDAO DE MIRANDA,26192250,,,,,,
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,CENTRO EDUCACIONAL CRECHE VOVO ROSA,26192268,244,244,0,0,0,2
Nordeste,2,Pernambuco,PE,26,Petrolina,2611101,São Francisco Pernambucano,2602,Petrolina,26005,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE JOAO MIGUEL RIBEIRO NUNES,26192276,68,68,0,0,0,2
Nordeste,2,Pernambuco,PE,26,Garanhuns,2606002,Agreste Pernambucano,2603,Garanhuns,26011,EFITI FRANCISCO MANOEL DE TORRES FILHO,26192284,133,0,133,0,0,7
Nordeste,2,Pernambuco,PE,26,Petrolina,2611101,São Francisco Pernambucano,2602,Petrolina,26005,UNIDADE DE ACOLHIMENTO A CRIANCA DO PROGRAMA NOVA SEMENTE CLARA MARIA DA CONCEICAO,26192292,70,70,0,0,0,1
Nordeste,2,Pernambuco,PE,26,Paulista,2610707,Metropolitana de Recife,2605,Recife,26017,COLEGIO EVOLUIR JUNIOR,26192306,412,96,316,0,0,13
Nordeste,2,Pernambuco,PE,26,São José do Belmonte,2613503,Sertão Pernambucano,2601,Salgueiro,26002,ESCOLA MUNICIPAL FUTURO DA GENTE,26192314,794,794,0,0,0,19
Nordeste,2,Pernambuco,PE,26,Petrolina,2611101,São Francisco Pernambucano,2602,Petrolina,26005,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ROSICLEA DE LIMA -TIA ROSICLEA,26192322,182,182,0,0,0,4
Nordeste,2,Pernambuco,PE,26,Igarassu,2606804,Metropolitana de Recife,2605,Itamaracá,26016,CRECHE MUNICIPAL TIA NAI,26192330,71,71,0,0,0,6
Nordeste,2,Pernambuco,PE,26,Belo Jardim,2601706,Agreste Pernambucano,2603,Vale do Ipojuca,26008,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ANTONIO PORTELA DA SILVA,26192349,131,131,0,0,0,3
Nordeste,2,Pernambuco,PE,26,Belo Jardim,2601706,Agreste Pernambucano,2603,Vale do Ipojuca,26008,CENTRO MUNICIPAL DE EDUCACAO INFANTIL ALZIRA SOARES DE BRITO,26192357,120,120,0,0,0,5
Nordeste,2,Pernambuco,PE,26,Caruaru,2604106,Agreste Pernambucano,2603,Vale do Ipojuca,26008,CENTRO EDUCACIONAL INTEGRAR,26192365,201,82,119,0,0,0
Nordeste,2,Pernambuco,PE,26,Serra Talhada,2613909,Sertão Pernambucano,2601,Pajeú,26003,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA IZABEL PEREIRA NOGUEIRA TIA BEL,26192373,327,327,0,0,0,17
Nordeste,2,Pernambuco,PE,26,Serra Talhada,2613909,Sertão Pernambucano,2601,Pajeú,26003,CRECHE MUNICIPAL CICERA MARIA DE SOUSA MADRINHA CICERA,26192381,83,83,0,0,0,2
Nordeste,2,Pernambuco,PE,26,Paudalho,2610608,Mata Pernambucana,2604,Mata Setentrional Pernambucana,26013,CRECHE E PRE ESCOLA MUNICIPAL JOANA PONCIANO DA SILVA,26192390,164,164,0,0,0,9
Nordeste,2,Pernambuco,PE,26,Camaragibe,2603454,Metropolitana de Recife,2605,Recife,26017,ESCOLA WALDORF AQUARELA,26192403,72,27,45,0,0,5
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,ESCOLA MUNICIPAL NOVA DE PONTE DOS CARVALHOS,26192411,371,0,371,0,0,17
Nordeste,2,Pernambuco,PE,26,Jaboatão dos Guararapes,2607901,Metropolitana de Recife,2605,Recife,26017,CEMEI PROFESSORA RAKELLY NOGUEIRA DO NASCIMENTO,26192420,71,71,0,0,0,4
Nordeste,2,Pernambuco,PE,26,Jaboatão dos Guararapes,2607901,Metropolitana de Recife,2605,Recife,26017,INSTITUTO EDUCACIONAL EMANUEL LTDA,26192438,78,78,0,0,0,1
Nordeste,2,Pernambuco,PE,26,Carnaíba,2603900,Sertão Pernambucano,2601,Pajeú,26003,ESCOLA MUNICIPAL DE EDUCACAO INFANTIL MARIA JOSE DE OLIVEIRA SILVA,26192446,210,210,0,0,0,10
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,ESCOLA PAO DA VIDA,26192454,207,207,0,0,0,5
Nordeste,2,Pernambuco,PE,26,Garanhuns,2606002,Agreste Pernambucano,2603,Garanhuns,26011,CRECHE PROFESSOR RAFAEL CRISTIANO LOPES DA SILVA,26192462,74,74,0,0,0,2
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,ASSOCIACAO CONSTRUINDO A CIDADANIA PROJETO AMOR E ESPERANCA,26192470,77,77,0,0,0,5
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,PROJETO SOCIAL MARIA AMELIA,26192489,79,79,0,0,0,1
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,RA ASSOCIACAO DE APOIO E DESENVOLVIMENTO DE NOVAS TECNOLOGIAS AOS TRANSPORTES,26192497,181,181,0,0,0,1
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,INSTITUTO DE DESENVOLVIMENTO SOCIAL E CULTURAL - IDESC,26192500,111,111,0,0,0,2
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,CLUBE DE MAES DOS MORADORES DO ALTO DO REFUGIO,26192519,111,111,0,0,0,2
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,CENTRO DE PROGRESSAO NOSSA SENHORA APARECIDA,26192527,271,271,0,0,0,3
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,ASSOCIACAO PRO TERNURA - INSTITUTO TERNURA,26192535,101,101,0,0,0,3
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,INSTITUTO NOSSA SENHORA APARECIDA,26192543,219,219,0,0,0,0
Nordeste,2,Pernambuco,PE,26,Igarassu,2606804,Metropolitana de Recife,2605,Itamaracá,26016,CENTRO DE EDUCACAO INTEGRAL FERNANDO HENRIQUE LUCENA,26192551,570,0,570,0,0,22
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,ESCOLA MULTI,26192560,127,127,0,0,0,9
Nordeste,2,Pernambuco,PE,26,Araçoiaba,2601052,Metropolitana de Recife,2605,Itamaracá,26016,ESCOLA MUNICIPAL DE REFERENCIA EM ENSINO FUNDAMENTAL PASTOR ANTONIO CRISPIM ELIZIARIO,26192578,343,0,343,0,0,20
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,CRECHE ESC RECIFE TIA MADALENA,26192586,130,130,0,0,0,2
Nordeste,2,Pernambuco,PE,26,Caruaru,2604106,Agreste Pernambucano,2603,Vale do Ipojuca,26008,CENTRO MUNICIPAL DE EDUCACAO INFANTIL IRMA ROSALIA,26192594,134,134,0,0,0,1
Nordeste,2,Pernambuco,PE,26,Goiana,2606200,Mata Pernambucana,2604,Mata Setentrional Pernambucana,26013,CMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL CARLOS ALBERTO DOS SANTOS VIEGAS,26192608,105,105,0,0,0,6
Nordeste,2,Pernambuco,PE,26,Goiana,2606200,Mata Pernambucana,2604,Mata Setentrional Pernambucana,26013,CMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL VEREADOR JOSE BATISTA DOS SANTOS,26192616,80,80,0,0,0,4
Nordeste,2,Pernambuco,PE,26,Goiana,2606200,Mata Pernambucana,2604,Mata Setentrional Pernambucana,26013,CMEI - CENTRO MUNICIPAL DE EDUCACAO INFANTIL PREFEITO OSVALDO RABELO FILHO,26192624,96,96,0,0,0,5
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,CENTRO DE EDUCACAO PROFISSIONAL MEDIOTEC,26192632,181,0,0,181,0,3
Nordeste,2,Pernambuco,PE,26,Garanhuns,2606002,Agreste Pernambucano,2603,Garanhuns,26011,COLEGIO SANTA SOFIA - ANEXO,26192640,140,140,0,0,0,5
Nordeste,2,Pernambuco,PE,26,Petrolina,2611101,São Francisco Pernambucano,2602,Petrolina,26005,COLEGIO DEGRAUS,26192659,127,40,87,0,0,0
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL ZUMBI DOS PALMARES,26192667,209,0,209,0,0,3
Nordeste,2,Pernambuco,PE,26,Maraial,2609204,Mata Pernambucana,2604,Mata Meridional Pernambucana,26015,CRECHE MUNICIPAL TIA GENILDA,26192675,50,50,0,0,0,1
Nordeste,2,Pernambuco,PE,26,Caruaru,2604106,Agreste Pernambucano,2603,Vale do Ipojuca,26008,CENTRO MUNICIPAL DE EDUCACAO INFANTIL VEREADOR JOSE AILTON DO NASCIMENTO,26192683,145,145,0,0,0,5
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,ASSOCIACAO CENTRO EDUCACIONAL MAGNO DELAMADRI,26192691,149,149,0,0,0,2
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,ASSOCIACAO PAI E FILHOS DO SABER,26192705,192,192,0,0,0,1
Nordeste,2,Pernambuco,PE,26,Petrolina,2611101,São Francisco Pernambucano,2602,Petrolina,26005,COLEGIO CRISTAO DE PETROLINA,26192713,995,198,703,94,0,15
Nordeste,2,Pernambuco,PE,26,Escada,2605202,Mata Pernambucana,2604,Mata Meridional Pernambucana,26015,COLEGIO SAO FELIX,26192721,15,0,15,0,0,0
Nordeste,2,Pernambuco,PE,26,Limoeiro,2608909,Agreste Pernambucano,2603,Médio Capibaribe,26010,POTENCIAL COLEGIO E CURSOS,26192730,53,22,31,0,0,4
Nordeste,2,Pernambuco,PE,26,São Lourenço da Mata,2613701,Metropolitana de Recife,2605,Recife,26017,COLEGIO RADIAL,26192748,620,191,429,0,0,4
Nordeste,2,Pernambuco,PE,26,Canhotinho,2603702,Agreste Pernambucano,2603,Garanhuns,26011,CENTRO DE EDUCACAO INCLUSIVA E PEDAGOGICO DE CANHOTINHO JOSE DA COSTA PORTO FILHO,26192756,,,,,,
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,ESCOLA APRENDENDO A CRESCER,26192764,165,57,108,0,0,19
Nordeste,2,Pernambuco,PE,26,Petrolina,2611101,São Francisco Pernambucano,2602,Petrolina,26005,CENTRO INTERESCOLAR DE EDUCACAO FISICA E DESPORTO DE PETROLINA,26192772,,,,,,
Nordeste,2,Pernambuco,PE,26,Carpina,2604007,Mata Pernambucana,2604,Mata Setentrional Pernambucana,26013,CRECHE MUNICIPAL PROINFANCIA BRENA RAYSA DA SILVA CRUZ,26192780,159,159,0,0,0,7
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,COLEGIO E CURSO MASTER JUNIOR,26192799,171,14,157,0,0,0
Nordeste,2,Pernambuco,PE,26,Abreu e Lima,2600054,Metropolitana de Recife,2605,Recife,26017,CENTRO MUNICIPAL DE EDUCACAO INFANTIL PROFESSORA DAYSE RODRIGUES CHAVES,26192802,160,160,0,0,0,15
Nordeste,2,Pernambuco,PE,26,São Lourenço da Mata,2613701,Metropolitana de Recife,2605,Recife,26017,CENTRO EDUCACIONAL ABC,26192810,396,27,369,0,0,5
Nordeste,2,Pernambuco,PE,26,Pesqueira,2610905,Agreste Pernambucano,2603,Vale do Ipojuca,26008,ESCOLA MUNICIPAL JORGE ANTUNES DE OLIVEIRA,26197006,,,,,,
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,COLEGIO EXIMIUS,26197405,654,86,469,99,0,6
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,ESCOLA NOSSA SENHORA DAS GRACAS,26197600,343,243,100,0,0,22
Nordeste,2,Pernambuco,PE,26,Jaboatão dos Guararapes,2607901,Metropolitana de Recife,2605,Recife,26017,ESCOLA ENCANTO FELIZ,26198401,,,,,,
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,ASSOCIACAO DOS MORADORES DA VILA DOIS IRMAOS,26199408,,,,,,
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,CONSELHO DE MORADORES DE ROSARIO,26200007,,,,,,
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,ESCOLA MUNICIPAL PADRE ANTONIO MELO COSTA,26200805,919,0,799,0,120,43
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,ASSOCIACAO DOS MORADORES DA VILA ARMINIO DA PAZ,26201402,,,,,,
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,CENTRO COMUNITARIO ALTO DOS INDIOS,26201607,,,,,,
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,SOCIEDADE BENEFICENTE CASA DE MARIA,26202000,,,,,,
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,CONSELHO DE MORADORES ALTO DO COLEGIO,26202204,,,,,,
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,CENTRO DE SOLIDARIEDADE DOS MORADORES DE PONTEZINHA,26202409,,,,,,
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,CENTRO EDUCACIONAL PREFEITO ERONIDES FRANCISCO SOARES,26203200,1136,0,994,0,142,45
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,CENTRO SOCIAL NOSSA SENHORA DE FATIMA,26203804,,,,,,
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,CENTRO COMUNITARIO CASSARI,26204207,,,,,,
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,ASSOCIACAO DAS MULHERES DO BAIRRO SAO FRANCISCO,26204606,,,,,,
Nordeste,2,Pernambuco,PE,26,Paulista,2610707,Metropolitana de Recife,2605,Recife,26017,EDUCANDARIO ESTRELA DO AMANHA LTDA,26204800,39,0,39,0,0,0
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,EDUCANDARIO ANUNCIADA MEDEIROS,26205009,176,57,119,0,0,3
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,ESPERANCA DO SABER,26205203,,,,,,
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,COLEGIO 2001,26205602,752,0,564,188,0,5
Nordeste,2,Pernambuco,PE,26,Camaragibe,2603454,Metropolitana de Recife,2605,Recife,26017,ESCOLA RECANTO DO SABER,26205807,,,,,,
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,CONSELHO DOS MORADORES DE PIRAPAMA,26206005,,,,,,
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,CENTRO ESCOLA MANGUE,26206200,,,,,,
Nordeste,2,Pernambuco,PE,26,Camaragibe,2603454,Metropolitana de Recife,2605,Recife,26017,INSTITUTO SANTA LUZIA,26206803,230,67,163,0,0,1
Nordeste,2,Pernambuco,PE,26,Paulista,2610707,Metropolitana de Recife,2605,Recife,26017,ESCOLA PARAISO DOS PIMPOLHOS,26207001,,,,,,
Nordeste,2,Pernambuco,PE,26,Goiana,2606200,Mata Pernambucana,2604,Mata Setentrional Pernambucana,26013,CRECHE MUNICIPAL CRIANCA FELIZ,26207206,35,35,0,0,0,4
Nordeste,2,Pernambuco,PE,26,Goiana,2606200,Mata Pernambucana,2604,Mata Setentrional Pernambucana,26013,ASSOCIACAO MARIA JOSE PONTES DA CUNHA,26207400,,,,,,
Nordeste,2,Pernambuco,PE,26,Goiana,2606200,Mata Pernambucana,2604,Mata Setentrional Pernambucana,26013,POUSADA INFANTIL NOSSSA SENHORA DA MISERICORDIA,26208008,,,,,,
Nordeste,2,Pernambuco,PE,26,Goiana,2606200,Mata Pernambucana,2604,Mata Setentrional Pernambucana,26013,CRECHE ASSOCIACAO DAS MULHERES CONSTRUTORAS,26208202,,,,,,
Nordeste,2,Pernambuco,PE,26,Goiana,2606200,Mata Pernambucana,2604,Mata Setentrional Pernambucana,26013,CRECHE TIA LU,26208601,,,,,,
Nordeste,2,Pernambuco,PE,26,Igarassu,2606804,Metropolitana de Recife,2605,Itamaracá,26016,CRECHE TIA SANDRA,26208806,59,59,0,0,0,0
Nordeste,2,Pernambuco,PE,26,Itapissuma,2607752,Metropolitana de Recife,2605,Itamaracá,26016,INSTITUTO EDUCACIONAL PROFESSORA GRACA MARIA,26209209,49,3,46,0,0,1
Nordeste,2,Pernambuco,PE,26,Moreno,2609402,Metropolitana de Recife,2605,Recife,26017,ESCOLA ESSENCIA DO SABER,26210002,,,,,,
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,INSTITUTO BRASIL,26210401,69,19,50,0,0,0
Nordeste,2,Pernambuco,PE,26,Santa Cruz do Capibaribe,2612505,Agreste Pernambucano,2603,Alto Capibaribe,26009,ASSOCIACAO DE ENSINO E ACAO SOCIAL CLEOSTENES PACAS,26211203,22,22,0,0,0,0
Nordeste,2,Pernambuco,PE,26,Água Preta,2600401,Mata Pernambucana,2604,Mata Meridional Pernambucana,26015,CENTRO EDUCACIONAL PROFESSORA EMMANUELA FIGUEREDO,26211807,250,74,176,0,0,3
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,INSTITUTO CHAPEUZINHO VERMELHO,26212005,150,68,82,0,0,1
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,ESCOLA MUNICIPAL COMPOSITOR CAPIBA,26212200,144,0,144,0,0,11
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,ESCOLA MUNICIPAL ROZEMAR DE MACEDO LIMA,26212404,365,74,239,0,52,102
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,CMEI PROFESSOR PAULO ROSAS,26212412,113,113,0,0,0,16
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,CMEI ESTRELA DA MANHA,26212609,73,73,0,0,0,4
Nordeste,2,Pernambuco,PE,26,Garanhuns,2606002,Agreste Pernambucano,2603,Garanhuns,26011,EFITI ESCOLA GOVERNADOR MIGUEL ARRAES DE ALENCAR,26212803,496,0,496,0,0,35
Nordeste,2,Pernambuco,PE,26,Bodocó,2602001,Sertão Pernambucano,2601,Araripina,26001,CENTRO EDUCACIONAL SESC LER BODOCO,26213001,266,70,130,0,66,13
Nordeste,2,Pernambuco,PE,26,Abreu e Lima,2600054,Metropolitana de Recife,2605,Recife,26017,ESCOLA COMPANHIA DAS LETRAS,26213400,228,87,141,0,0,1
Nordeste,2,Pernambuco,PE,26,Petrolina,2611101,São Francisco Pernambucano,2602,Petrolina,26005,ESCOLA MUNICIPAL PROFESSOR WALTER GIL,26213605,671,0,671,0,0,28
Nordeste,2,Pernambuco,PE,26,Petrolina,2611101,São Francisco Pernambucano,2602,Petrolina,26005,ESCOLA MANOEL MESSIAS BARBOSA,26213800,455,0,0,416,39,7
Nordeste,2,Pernambuco,PE,26,Abreu e Lima,2600054,Metropolitana de Recife,2605,Recife,26017,INSTITUTO EDUCACIONAL ALAMO,26214202,69,30,39,0,0,1
Nordeste,2,Pernambuco,PE,26,Paulista,2610707,Metropolitana de Recife,2605,Recife,26017,EDUCANDARIO PIRAMIDE,26214407,173,0,173,0,0,1
Nordeste,2,Pernambuco,PE,26,São José da Coroa Grande,2613404,Mata Pernambucana,2604,Mata Meridional Pernambucana,26015,ESCOLA MUNICIPAL SEVERINA NUNES DE ANDRADE,26214601,303,0,303,0,0,8
Nordeste,2,Pernambuco,PE,26,Limoeiro,2608909,Agreste Pernambucano,2603,Médio Capibaribe,26010,ESCOLA MUNICIPAL PROFESSOR ANTONIO DE SOUZA VILACA,26214806,551,125,426,0,0,35
Nordeste,2,Pernambuco,PE,26,Limoeiro,2608909,Agreste Pernambucano,2603,Médio Capibaribe,26010,ESCOLA MUNICIPAL DESEMBARGADOR JOSE ALEXANDRE VASCONCELOS DE AQUINO,26215004,400,0,400,0,0,23
Nordeste,2,Pernambuco,PE,26,Jaboatão dos Guararapes,2607901,Metropolitana de Recife,2605,Recife,26017,ESCOLA MUNICIPAL PROFESSORA NAZETE VIEIRA DE LIMA,26215209,709,65,644,0,0,29
Nordeste,2,Pernambuco,PE,26,Santa Cruz do Capibaribe,2612505,Agreste Pernambucano,2603,Alto Capibaribe,26009,ASSOCIACAO JOAO XXIII CASA DA CRIANCA DONA ARLINDA MONTEIRO,26215403,,,,,,
Nordeste,2,Pernambuco,PE,26,Lagoa de Itaenga,2608503,Mata Pernambucana,2604,Mata Setentrional Pernambucana,26013,ESCOLA MUNICIPAL PROFESSORA DENICE MARIA DE MELO SILVA,26215608,102,28,74,0,0,1
Nordeste,2,Pernambuco,PE,26,Santa Cruz do Capibaribe,2612505,Agreste Pernambucano,2603,Alto Capibaribe,26009,ASSOCIACAO ALCANCANDO CRIANCAS,26215616,,,,,,
Nordeste,2,Pernambuco,PE,26,Inajá,2607000,Sertão Pernambucano,2601,Sertão do Moxotó,26004,ESCOLA MUNICIPAL AMIGOS DO BEM,26215810,330,42,288,0,0,15
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,ESCOLA LIMA OLIVEIRA,26216000,36,10,26,0,0,0
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,ESCOLA LUZIA NEVES,26216205,74,32,42,0,0,1
Nordeste,2,Pernambuco,PE,26,Abreu e Lima,2600054,Metropolitana de Recife,2605,Recife,26017,EDUCANDARIO LIRIO DOS VALES,26216213,100,15,85,0,0,2
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,EDUCANDARIO ELIVANIA LTDA,26216400,138,60,78,0,0,1
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,CENTRO EDUCACIONAL ARCANJO DE FREITAS,26216604,23,17,6,0,0,2
Nordeste,2,Pernambuco,PE,26,Pesqueira,2610905,Agreste Pernambucano,2603,Vale do Ipojuca,26008,ESCOLA MUNICIPAL PROFESSORA BERNADETE BRITO MIRANDA,26216809,467,0,399,0,68,31
Nordeste,2,Pernambuco,PE,26,Cabo de Santo Agostinho,2602902,Metropolitana de Recife,2605,Suape,26018,CENTRO DE EDUCACAO INFANTIL DE PONTEZINHA II,26217805,110,110,0,0,0,5
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,EDUCANDARIO VOVO MILITA,26218003,34,10,24,0,0,1
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,INSTITUTO GENESIS,26218208,46,18,28,0,0,1
Nordeste,2,Pernambuco,PE,26,Recife,2611606,Metropolitana de Recife,2605,Recife,26017,EDUCANDARIO INFANCIA FELIZ,26218402,39,27,12,0,0,0
Nordeste,2,Pernambuco,PE,26,Paulista,2610707,Metropolitana de Recife,2605,Recife,26017,ESCOLINHA PAULO RIBEIRO,26223600,,,,,,
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,EDUCANDARIO NANCY LOPES,26223619,51,35,16,0,0,0
Nordeste,2,Pernambuco,PE,26,Abreu e Lima,2600054,Metropolitana de Recife,2605,Recife,26017,ESCOLA ESPACO SABER,26224607,81,28,53,0,0,0
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,EDUCANDARIO ESPACO ACONCHEGANTE,26224631,83,36,47,0,0,0
Nordeste,2,Pernambuco,PE,26,Paulista,2610707,Metropolitana de Recife,2605,Recife,26017,ESCOLA GERACAO DIDATICA,26224640,,,,,,
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,OPVEST COLEGIO E CURSO,26224658,387,70,259,58,0,5
Nordeste,2,Pernambuco,PE,26,Paulista,2610707,Metropolitana de Recife,2605,Recife,26017,ESCOLA FONTE DO SABER,26224666,,,,,,
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,ESCOLA MUNICIPAL PROFESSOR JOAO FRANCISCO DE SOUZA,26225603,268,20,248,0,0,25
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,EDUCANDARIO NOSSA SENHORA DA CONCEICAO,26225611,151,55,96,0,0,1
Nordeste,2,Pernambuco,PE,26,Paulista,2610707,Metropolitana de Recife,2605,Recife,26017,ESCOLA NOVA ESPERANCA EM CRISTO,26225620,,,,,,
Nordeste,2,Pernambuco,PE,26,Abreu e Lima,2600054,Metropolitana de Recife,2605,Recife,26017,EM - ESCOLA MUNICIPAL PROFESSOR JOSE FRANCISCO BARROS,26225638,431,110,289,0,32,74
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,CMEI PROFESSORA NORMA COELHO,26226600,292,292,0,0,0,14
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,ESCOLA MUNDO MAGICO,26227606,23,1,22,0,0,0
Nordeste,2,Pernambuco,PE,26,Igarassu,2606804,Metropolitana de Recife,2605,Itamaracá,26016,ESCOLA CONSTRUTIVISTA EMANUEL,26227614,,,,,,
Nordeste,2,Pernambuco,PE,26,Olinda,2609600,Metropolitana de Recife,2605,Recife,26017,EDUCANDARIO SAO FELIX,26228602,29,18,11,0,0,0
Nordeste,2,Pernambuco,PE,26,Igarassu,2606804,Metropolitana de Recife,2605,Itamaracá,26016,EDUCANDARIO SHEILLA CRISTINA,26228610,,,,,,
